Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Vehicle Style_encode,Make_encode,Model_encode,Engine Fuel Type_encode,Transmission Type_encode,Driven_Wheels_encode,Vehicle Size_encode
Lexus,GS 430,2005,premium unleaded (required),300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,454,47975,14,24,399,8,1,3,2
Lexus,GS 430,2006,premium unleaded (required),300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,16,454,51375,14,24,399,8,1,3,2
Lexus,GS 430,2007,premium unleaded (required),290.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,16,454,52375,14,24,399,8,1,3,2
Lexus,GS 450h,2014,premium unleaded (required),338.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,29,454,60430,14,24,400,8,1,3,2
Lexus,GS 450h,2015,premium unleaded (required),338.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,29,454,61330,14,24,400,8,1,3,2
Lexus,GS 450h,2016,premium unleaded (required),338.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,29,454,63080,14,24,400,8,1,3,2
Lexus,GS 460,2009,premium unleaded (required),342.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,454,53470,14,24,401,8,1,3,2
Lexus,GS 460,2010,premium unleaded (required),342.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,454,54070,14,24,401,8,1,3,2
Lexus,GS 460,2011,premium unleaded (required),342.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,17,454,55370,14,24,401,8,1,3,2
Lexus,GS F,2016,premium unleaded (required),467.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,24,16,454,84440,14,24,402,8,1,3,2
Nissan,GT-R,2015,premium unleaded (recommended),545.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,23,16,2009,111510,8,33,404,7,0,0,2
Nissan,GT-R,2015,premium unleaded (recommended),545.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,23,16,2009,115710,8,33,404,7,0,0,2
Nissan,GT-R,2015,premium unleaded (recommended),545.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,23,16,2009,101770,8,33,404,7,0,0,2
Nissan,GT-R,2015,premium unleaded (recommended),600.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,23,16,2009,149990,8,33,404,7,0,0,2
Nissan,GT-R,2016,premium unleaded (required),545.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,22,16,2009,111510,8,33,404,8,0,0,2
Nissan,GT-R,2016,premium unleaded (required),600.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,22,16,2009,149990,8,33,404,8,0,0,2
Nissan,GT-R,2016,premium unleaded (required),545.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,22,16,2009,101770,8,33,404,8,0,0,2
Nissan,GT-R,2017,premium unleaded (required),565.0,6.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,22,16,2009,109990,8,33,404,8,0,0,2
Ford,GT,2005,premium unleaded (required),550.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12,5657,149995,8,14,403,8,3,3,0
Ford,GT,2006,premium unleaded (required),550.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12,5657,149995,8,14,403,8,3,3,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,26275,0,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,31695,2,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,24595,2,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,25095,0,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,27375,0,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,31695,2,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,29995,0,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,29545,2,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,27845,0,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,31095,0,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,28445,2,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,27845,0,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,25095,0,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,24595,2,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,28945,0,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,23995,0,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,27375,0,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,29545,2,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,29995,0,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,23995,0,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,25695,2,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,26875,2,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,30595,2,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,30595,2,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,27975,2,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,26875,2,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,28445,2,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,25695,2,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,26275,0,46,405,7,3,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,28945,0,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,31095,0,46,405,7,0,2,0
Volkswagen,GTI,2012,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,27975,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,29895,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,29695,2,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,30795,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,25300,0,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,24200,0,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,25895,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,30995,2,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,30395,0,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,24200,0,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,28795,2,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,25095,2,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,28395,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,27295,2,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,28195,0,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,31495,0,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,28195,0,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,24795,2,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,26195,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,31495,0,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,24795,2,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,32095,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,25300,0,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,27895,0,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,30995,2,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,29295,0,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,29695,2,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,26195,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,32095,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,26795,0,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,25895,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,25095,2,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,26795,0,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,28395,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,27895,0,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,24,873,29295,0,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,27295,2,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,30795,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,21,873,30395,0,46,405,7,3,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,29895,2,46,405,7,0,2,0
Volkswagen,GTI,2013,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,28795,2,46,405,7,3,2,0
Volkswagen,GTI,2014,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,26195,2,46,405,7,0,2,0
Volkswagen,GTI,2014,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,29695,2,46,405,7,3,2,0
Volkswagen,GTI,2014,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,21,873,25095,2,46,405,7,3,2,0
Volkswagen,GTI,2014,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,24,873,30795,2,46,405,7,0,2,0
Pontiac,GTO,2004,premium unleaded (required),350.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,20,15,210,31795,8,36,406,8,1,3,2
Pontiac,GTO,2005,premium unleaded (required),400.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,14,210,32295,8,36,406,8,1,3,2
Pontiac,GTO,2006,premium unleaded (required),400.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,19,14,210,31290,8,36,406,8,1,3,2
Lexus,GX 460,2015,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,454,49485,3,24,407,8,1,1,2
Lexus,GX 460,2015,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,454,61115,3,24,407,8,1,1,2
Lexus,GX 460,2016,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,454,50780,3,24,407,8,1,1,2
Lexus,GX 460,2016,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,15,454,62155,3,24,407,8,1,1,2
Lexus,GX 460,2017,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,15,454,51280,3,24,407,8,1,1,2
Lexus,GX 460,2017,premium unleaded (required),301.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,15,454,62980,3,24,407,8,1,1,2
Lexus,GX 470,2007,regular unleaded,263.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,14,454,46635,3,24,408,9,1,1,2
Lexus,GX 470,2008,premium unleaded (required),263.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,14,454,47315,3,24,408,8,1,1,2
Lexus,GX 470,2009,premium unleaded (required),263.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,14,454,47615,3,24,408,8,1,1,2
HUMMER,H3,2008,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,18,13,130,39290,3,17,429,9,3,1,2
HUMMER,H3,2008,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,18,13,130,30995,3,17,429,9,3,1,2
HUMMER,H3,2008,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,13,130,39560,3,17,429,9,1,1,2
HUMMER,H3,2009,regular unleaded,242.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,18,14,130,33390,3,17,429,9,3,1,2
HUMMER,H3,2009,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,14,130,43130,3,17,429,9,1,1,2
HUMMER,H3,2009,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,13,130,41705,3,17,429,9,1,1,2
HUMMER,H3,2010,flex-fuel (unleaded/E85),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,16,13,130,41705,3,17,429,4,1,1,2
HUMMER,H3,2010,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,18,14,130,33390,3,17,429,9,3,1,2
HUMMER,H3,2010,regular unleaded,239.0,5.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,14,130,38365,3,17,429,9,1,1,2
HUMMER,H3,2010,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,18,14,130,35960,3,17,429,9,3,1,2
HUMMER,H3T,2009,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,130,30750,9,17,430,9,3,1,0
HUMMER,H3T,2009,regular unleaded,300.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,16,13,130,36015,9,17,430,9,1,1,0
HUMMER,H3T,2010,flex-fuel (unleaded/E85),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,16,13,130,39205,9,17,430,4,1,1,0
HUMMER,H3T,2010,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,130,30915,9,17,430,9,3,1,0
HUMMER,H3T,2010,regular unleaded,239.0,5.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,130,36355,9,17,430,9,1,1,0
HUMMER,H3T,2010,flex-fuel (unleaded/E85),300.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,16,13,130,35680,9,17,430,4,1,1,0
HUMMER,H3T,2010,regular unleaded,239.0,5.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,130,33485,9,17,430,9,3,1,0
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,22,1385,20720,15,9,431,4,1,2,0
Chevrolet,HHR,2009,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,29,21,1385,25135,15,9,431,7,3,2,0
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22,1385,18720,15,9,431,4,3,2,0
Chevrolet,HHR,2009,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,29,21,1385,24815,15,9,431,7,3,2,0
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22,1385,19030,15,9,431,4,3,2,0
Chevrolet,HHR,2009,flex-fuel (unleaded/E85),155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,30,22,1385,21030,15,9,431,4,1,2,0
Chevrolet,HHR,2010,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22,1385,20030,15,9,431,4,3,2,0
Chevrolet,HHR,2010,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22,1385,18720,15,9,431,4,3,2,0
Chevrolet,HHR,2010,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,29,21,1385,26255,15,9,431,7,3,2,0
Chevrolet,HHR,2010,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22,1385,19720,15,9,431,4,3,2,0
Chevrolet,HHR,2010,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22,1385,19030,15,9,431,4,3,2,0
Chevrolet,HHR,2011,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22,1385,18720,15,9,431,4,3,2,0
Chevrolet,HHR,2011,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22,1385,19030,15,9,431,4,3,2,0
Chevrolet,HHR,2011,flex-fuel (unleaded/E85),155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,32,22,1385,19720,15,9,431,4,3,2,0
Toyota,Highlander Hybrid,2014,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,27,2031,47300,3,45,435,9,1,0,2
Toyota,Highlander Hybrid,2014,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,27,2031,49790,3,45,435,9,1,0,2
Toyota,Highlander Hybrid,2015,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,27,2031,47850,3,45,435,9,1,0,2
Toyota,Highlander Hybrid,2015,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,27,2031,50340,3,45,435,9,1,0,2
Toyota,Highlander Hybrid,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,27,2031,50485,3,45,435,9,1,0,2
Toyota,Highlander Hybrid,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,27,2031,47870,3,45,435,9,1,0,2
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,18,2031,34750,3,45,434,9,1,0,2
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,19,2031,31070,3,45,434,9,1,2,2
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,18,2031,44140,3,45,434,9,1,0,2
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,18,2031,38050,3,45,434,9,1,0,2
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,18,2031,41650,3,45,434,9,1,0,2
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,19,2031,42680,3,45,434,9,1,2,2
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,18,2031,32530,3,45,434,9,1,0,2
Toyota,Highlander,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,20,2031,29765,3,45,434,9,1,2,2
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,19,2031,33290,3,45,434,9,1,2,2
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,19,2031,36590,3,45,434,9,1,2,2
Toyota,Highlander,2015,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,19,2031,40190,3,45,434,9,1,2,2
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,19,2031,34395,3,45,434,9,1,2,2
Toyota,Highlander,2016,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,18,2031,38775,3,45,434,9,1,0,2
